,statistic,date,fertiliser_type,unit,value,month_year,month,year
6353,Fertiliser Price,2002-01-01,Compound 10-5-25,Euro per Tonne,,2002-01,1,2002
6354,Fertiliser Price,2002-01-01,Compound 13-6-20,Euro per Tonne,,2002-01,1,2002
6355,Fertiliser Price,2002-01-01,Compound 15-3-20,Euro per Tonne,,2002-01,1,2002
6356,Fertiliser Price,2002-01-01,Compound 24-2.2-10,Euro per Tonne,,2002-01,1,2002
6357,Fertiliser Price,2002-01-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-01,1,2002
6358,Fertiliser Price,2002-01-01,Compound 19-0-15,Euro per Tonne,,2002-01,1,2002
6359,Fertiliser Price,2002-01-01,Compound 25-4-0,Euro per Tonne,,2002-01,1,2002
6360,Fertiliser Price,2002-02-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,192.0,2002-02,2,2002
6361,Fertiliser Price,2002-02-01,Urea (46% N),Euro per Tonne,237.0,2002-02,2,2002
6362,Fertiliser Price,2002-02-01,Granular Superphosphate (16% P),Euro per Tonne,269.0,2002-02,2,2002
6363,Fertiliser Price,2002-02-01,Muriate of Potash (50% K),Euro per Tonne,223.0,2002-02,2,2002
6364,Fertiliser Price,2002-02-01,Compound 0-10-20,Euro per Tonne,201.0,2002-02,2,2002
6365,Fertiliser Price,2002-02-01,Compound 0-7-30,Euro per Tonne,201.0,2002-02,2,2002
6366,Fertiliser Price,2002-02-01,Compound 7-6-17,Euro per Tonne,,2002-02,2,2002
6367,Fertiliser Price,2002-02-01,Compound 10-10-20,Euro per Tonne,246.0,2002-02,2,2002
6368,Fertiliser Price,2002-02-01,Compound 14-7-14,Euro per Tonne,237.0,2002-02,2,2002
6369,Fertiliser Price,2002-02-01,Compound 18-6-12,Euro per Tonne,233.0,2002-02,2,2002
6370,Fertiliser Price,2002-02-01,Compound 24-2.5-10,Euro per Tonne,236.0,2002-02,2,2002
6371,Fertiliser Price,2002-02-01,Compound 27-2.5-5,Euro per Tonne,233.0,2002-02,2,2002
6372,Fertiliser Price,2002-02-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-02,2,2002
6373,Fertiliser Price,2002-02-01,Compound 8-5-18,Euro per Tonne,,2002-02,2,2002
6374,Fertiliser Price,2002-02-01,Compound 20-4-10,Euro per Tonne,,2002-02,2,2002
6375,Fertiliser Price,2002-02-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-02,2,2002
6376,Fertiliser Price,2002-02-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-02,2,2002
6377,Fertiliser Price,2002-02-01,Compound 10-5-25,Euro per Tonne,,2002-02,2,2002
6378,Fertiliser Price,2002-02-01,Compound 13-6-20,Euro per Tonne,,2002-02,2,2002
6379,Fertiliser Price,2002-02-01,Compound 15-3-20,Euro per Tonne,,2002-02,2,2002
6380,Fertiliser Price,2002-02-01,Compound 24-2.2-10,Euro per Tonne,,2002-02,2,2002
6381,Fertiliser Price,2002-02-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-02,2,2002
6382,Fertiliser Price,2002-02-01,Compound 19-0-15,Euro per Tonne,,2002-02,2,2002
6383,Fertiliser Price,2002-02-01,Compound 25-4-0,Euro per Tonne,,2002-02,2,2002
6384,Fertiliser Price,2002-03-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,191.0,2002-03,3,2002
6385,Fertiliser Price,2002-03-01,Urea (46% N),Euro per Tonne,234.0,2002-03,3,2002
6386,Fertiliser Price,2002-03-01,Granular Superphosphate (16% P),Euro per Tonne,268.0,2002-03,3,2002
6387,Fertiliser Price,2002-03-01,Muriate of Potash (50% K),Euro per Tonne,223.0,2002-03,3,2002
6388,Fertiliser Price,2002-03-01,Compound 0-10-20,Euro per Tonne,201.0,2002-03,3,2002
6389,Fertiliser Price,2002-03-01,Compound 0-7-30,Euro per Tonne,201.0,2002-03,3,2002
6390,Fertiliser Price,2002-03-01,Compound 7-6-17,Euro per Tonne,,2002-03,3,2002
6391,Fertiliser Price,2002-03-01,Compound 10-10-20,Euro per Tonne,245.0,2002-03,3,2002
6392,Fertiliser Price,2002-03-01,Compound 14-7-14,Euro per Tonne,236.0,2002-03,3,2002
6393,Fertiliser Price,2002-03-01,Compound 18-6-12,Euro per Tonne,232.0,2002-03,3,2002
6394,Fertiliser Price,2002-03-01,Compound 24-2.5-10,Euro per Tonne,234.0,2002-03,3,2002
6395,Fertiliser Price,2002-03-01,Compound 27-2.5-5,Euro per Tonne,231.0,2002-03,3,2002
6396,Fertiliser Price,2002-03-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-03,3,2002
6397,Fertiliser Price,2002-03-01,Compound 8-5-18,Euro per Tonne,,2002-03,3,2002
6398,Fertiliser Price,2002-03-01,Compound 20-4-10,Euro per Tonne,,2002-03,3,2002
6399,Fertiliser Price,2002-03-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-03,3,2002
6400,Fertiliser Price,2002-03-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-03,3,2002
6401,Fertiliser Price,2002-03-01,Compound 10-5-25,Euro per Tonne,,2002-03,3,2002
6402,Fertiliser Price,2002-03-01,Compound 13-6-20,Euro per Tonne,,2002-03,3,2002
6403,Fertiliser Price,2002-03-01,Compound 15-3-20,Euro per Tonne,,2002-03,3,2002
6404,Fertiliser Price,2002-03-01,Compound 24-2.2-10,Euro per Tonne,,2002-03,3,2002
6405,Fertiliser Price,2002-03-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-03,3,2002
6406,Fertiliser Price,2002-03-01,Compound 19-0-15,Euro per Tonne,,2002-03,3,2002
6407,Fertiliser Price,2002-03-01,Compound 25-4-0,Euro per Tonne,,2002-03,3,2002
6408,Fertiliser Price,2002-04-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,191.0,2002-04,4,2002
6409,Fertiliser Price,2002-04-01,Urea (46% N),Euro per Tonne,234.0,2002-04,4,2002
6410,Fertiliser Price,2002-04-01,Granular Superphosphate (16% P),Euro per Tonne,268.0,2002-04,4,2002
6411,Fertiliser Price,2002-04-01,Muriate of Potash (50% K),Euro per Tonne,222.0,2002-04,4,2002
6412,Fertiliser Price,2002-04-01,Compound 0-10-20,Euro per Tonne,201.0,2002-04,4,2002
6413,Fertiliser Price,2002-04-01,Compound 0-7-30,Euro per Tonne,201.0,2002-04,4,2002
6414,Fertiliser Price,2002-04-01,Compound 7-6-17,Euro per Tonne,,2002-04,4,2002
6415,Fertiliser Price,2002-04-01,Compound 10-10-20,Euro per Tonne,243.0,2002-04,4,2002
6416,Fertiliser Price,2002-04-01,Compound 14-7-14,Euro per Tonne,236.0,2002-04,4,2002
6417,Fertiliser Price,2002-04-01,Compound 18-6-12,Euro per Tonne,231.0,2002-04,4,2002
6418,Fertiliser Price,2002-04-01,Compound 24-2.5-10,Euro per Tonne,233.0,2002-04,4,2002
6419,Fertiliser Price,2002-04-01,Compound 27-2.5-5,Euro per Tonne,230.0,2002-04,4,2002
6420,Fertiliser Price,2002-04-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-04,4,2002
6421,Fertiliser Price,2002-04-01,Compound 8-5-18,Euro per Tonne,,2002-04,4,2002
6422,Fertiliser Price,2002-04-01,Compound 20-4-10,Euro per Tonne,,2002-04,4,2002
6423,Fertiliser Price,2002-04-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-04,4,2002
6424,Fertiliser Price,2002-04-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-04,4,2002
6425,Fertiliser Price,2002-04-01,Compound 10-5-25,Euro per Tonne,,2002-04,4,2002
6426,Fertiliser Price,2002-04-01,Compound 13-6-20,Euro per Tonne,,2002-04,4,2002
6427,Fertiliser Price,2002-04-01,Compound 15-3-20,Euro per Tonne,,2002-04,4,2002
6428,Fertiliser Price,2002-04-01,Compound 24-2.2-10,Euro per Tonne,,2002-04,4,2002
6429,Fertiliser Price,2002-04-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-04,4,2002
6430,Fertiliser Price,2002-04-01,Compound 19-0-15,Euro per Tonne,,2002-04,4,2002
6431,Fertiliser Price,2002-04-01,Compound 25-4-0,Euro per Tonne,,2002-04,4,2002
6432,Fertiliser Price,2002-05-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,190.0,2002-05,5,2002
6433,Fertiliser Price,2002-05-01,Urea (46% N),Euro per Tonne,234.0,2002-05,5,2002
6434,Fertiliser Price,2002-05-01,Granular Superphosphate (16% P),Euro per Tonne,268.0,2002-05,5,2002
6435,Fertiliser Price,2002-05-01,Muriate of Potash (50% K),Euro per Tonne,222.0,2002-05,5,2002
6436,Fertiliser Price,2002-05-01,Compound 0-10-20,Euro per Tonne,201.0,2002-05,5,2002
6437,Fertiliser Price,2002-05-01,Compound 0-7-30,Euro per Tonne,201.0,2002-05,5,2002
6438,Fertiliser Price,2002-05-01,Compound 7-6-17,Euro per Tonne,,2002-05,5,2002
6439,Fertiliser Price,2002-05-01,Compound 10-10-20,Euro per Tonne,243.0,2002-05,5,2002
6440,Fertiliser Price,2002-05-01,Compound 14-7-14,Euro per Tonne,236.0,2002-05,5,2002
6441,Fertiliser Price,2002-05-01,Compound 18-6-12,Euro per Tonne,230.0,2002-05,5,2002
6442,Fertiliser Price,2002-05-01,Compound 24-2.5-10,Euro per Tonne,233.0,2002-05,5,2002
6443,Fertiliser Price,2002-05-01,Compound 27-2.5-5,Euro per Tonne,230.0,2002-05,5,2002
6444,Fertiliser Price,2002-05-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-05,5,2002
6445,Fertiliser Price,2002-05-01,Compound 8-5-18,Euro per Tonne,,2002-05,5,2002
6446,Fertiliser Price,2002-05-01,Compound 20-4-10,Euro per Tonne,,2002-05,5,2002
6447,Fertiliser Price,2002-05-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-05,5,2002
6448,Fertiliser Price,2002-05-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-05,5,2002
6449,Fertiliser Price,2002-05-01,Compound 10-5-25,Euro per Tonne,,2002-05,5,2002
6450,Fertiliser Price,2002-05-01,Compound 13-6-20,Euro per Tonne,,2002-05,5,2002
6451,Fertiliser Price,2002-05-01,Compound 15-3-20,Euro per Tonne,,2002-05,5,2002
6452,Fertiliser Price,2002-05-01,Compound 24-2.2-10,Euro per Tonne,,2002-05,5,2002
6453,Fertiliser Price,2002-05-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-05,5,2002
6454,Fertiliser Price,2002-05-01,Compound 19-0-15,Euro per Tonne,,2002-05,5,2002
6455,Fertiliser Price,2002-05-01,Compound 25-4-0,Euro per Tonne,,2002-05,5,2002
6456,Fertiliser Price,2002-06-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,188.0,2002-06,6,2002
6457,Fertiliser Price,2002-06-01,Urea (46% N),Euro per Tonne,233.0,2002-06,6,2002
6458,Fertiliser Price,2002-06-01,Granular Superphosphate (16% P),Euro per Tonne,268.0,2002-06,6,2002
6459,Fertiliser Price,2002-06-01,Muriate of Potash (50% K),Euro per Tonne,222.0,2002-06,6,2002
6460,Fertiliser Price,2002-06-01,Compound 0-10-20,Euro per Tonne,201.0,2002-06,6,2002
6461,Fertiliser Price,2002-06-01,Compound 0-7-30,Euro per Tonne,201.0,2002-06,6,2002
6462,Fertiliser Price,2002-06-01,Compound 7-6-17,Euro per Tonne,,2002-06,6,2002
6463,Fertiliser Price,2002-06-01,Compound 10-10-20,Euro per Tonne,242.0,2002-06,6,2002
6464,Fertiliser Price,2002-06-01,Compound 14-7-14,Euro per Tonne,235.0,2002-06,6,2002
6465,Fertiliser Price,2002-06-01,Compound 18-6-12,Euro per Tonne,230.0,2002-06,6,2002
6466,Fertiliser Price,2002-06-01,Compound 24-2.5-10,Euro per Tonne,232.0,2002-06,6,2002
6467,Fertiliser Price,2002-06-01,Compound 27-2.5-5,Euro per Tonne,228.0,2002-06,6,2002
6468,Fertiliser Price,2002-06-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-06,6,2002
6469,Fertiliser Price,2002-06-01,Compound 8-5-18,Euro per Tonne,,2002-06,6,2002
6470,Fertiliser Price,2002-06-01,Compound 20-4-10,Euro per Tonne,,2002-06,6,2002
6471,Fertiliser Price,2002-06-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-06,6,2002
6472,Fertiliser Price,2002-06-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-06,6,2002
6473,Fertiliser Price,2002-06-01,Compound 10-5-25,Euro per Tonne,,2002-06,6,2002
6474,Fertiliser Price,2002-06-01,Compound 13-6-20,Euro per Tonne,,2002-06,6,2002
6475,Fertiliser Price,2002-06-01,Compound 15-3-20,Euro per Tonne,,2002-06,6,2002
6476,Fertiliser Price,2002-06-01,Compound 24-2.2-10,Euro per Tonne,,2002-06,6,2002
6477,Fertiliser Price,2002-06-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-06,6,2002
6478,Fertiliser Price,2002-06-01,Compound 19-0-15,Euro per Tonne,,2002-06,6,2002
6479,Fertiliser Price,2002-06-01,Compound 25-4-0,Euro per Tonne,,2002-06,6,2002
6480,Fertiliser Price,2002-07-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,185.0,2002-07,7,2002
6481,Fertiliser Price,2002-07-01,Urea (46% N),Euro per Tonne,232.0,2002-07,7,2002
6482,Fertiliser Price,2002-07-01,Granular Superphosphate (16% P),Euro per Tonne,268.0,2002-07,7,2002
6483,Fertiliser Price,2002-07-01,Muriate of Potash (50% K),Euro per Tonne,221.0,2002-07,7,2002
6484,Fertiliser Price,2002-07-01,Compound 0-10-20,Euro per Tonne,201.0,2002-07,7,2002
6485,Fertiliser Price,2002-07-01,Compound 0-7-30,Euro per Tonne,201.0,2002-07,7,2002
6486,Fertiliser Price,2002-07-01,Compound 7-6-17,Euro per Tonne,,2002-07,7,2002
6487,Fertiliser Price,2002-07-01,Compound 10-10-20,Euro per Tonne,241.0,2002-07,7,2002
6488,Fertiliser Price,2002-07-01,Compound 14-7-14,Euro per Tonne,233.0,2002-07,7,2002
6489,Fertiliser Price,2002-07-01,Compound 18-6-12,Euro per Tonne,227.0,2002-07,7,2002
6490,Fertiliser Price,2002-07-01,Compound 24-2.5-10,Euro per Tonne,230.0,2002-07,7,2002
6491,Fertiliser Price,2002-07-01,Compound 27-2.5-5,Euro per Tonne,225.0,2002-07,7,2002
6492,Fertiliser Price,2002-07-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-07,7,2002
6493,Fertiliser Price,2002-07-01,Compound 8-5-18,Euro per Tonne,,2002-07,7,2002
6494,Fertiliser Price,2002-07-01,Compound 20-4-10,Euro per Tonne,,2002-07,7,2002
6495,Fertiliser Price,2002-07-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-07,7,2002
6496,Fertiliser Price,2002-07-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-07,7,2002
6497,Fertiliser Price,2002-07-01,Compound 10-5-25,Euro per Tonne,,2002-07,7,2002
6498,Fertiliser Price,2002-07-01,Compound 13-6-20,Euro per Tonne,,2002-07,7,2002
6499,Fertiliser Price,2002-07-01,Compound 15-3-20,Euro per Tonne,,2002-07,7,2002
6500,Fertiliser Price,2002-07-01,Compound 24-2.2-10,Euro per Tonne,,2002-07,7,2002
6501,Fertiliser Price,2002-07-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-07,7,2002
6502,Fertiliser Price,2002-07-01,Compound 19-0-15,Euro per Tonne,,2002-07,7,2002
6503,Fertiliser Price,2002-07-01,Compound 25-4-0,Euro per Tonne,,2002-07,7,2002
6504,Fertiliser Price,2002-08-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,183.0,2002-08,8,2002
6505,Fertiliser Price,2002-08-01,Urea (46% N),Euro per Tonne,232.0,2002-08,8,2002
6506,Fertiliser Price,2002-08-01,Granular Superphosphate (16% P),Euro per Tonne,268.0,2002-08,8,2002
6507,Fertiliser Price,2002-08-01,Muriate of Potash (50% K),Euro per Tonne,221.0,2002-08,8,2002
6508,Fertiliser Price,2002-08-01,Compound 0-10-20,Euro per Tonne,201.0,2002-08,8,2002
6509,Fertiliser Price,2002-08-01,Compound 0-7-30,Euro per Tonne,201.0,2002-08,8,2002
6510,Fertiliser Price,2002-08-01,Compound 7-6-17,Euro per Tonne,,2002-08,8,2002
6511,Fertiliser Price,2002-08-01,Compound 10-10-20,Euro per Tonne,241.0,2002-08,8,2002
6512,Fertiliser Price,2002-08-01,Compound 14-7-14,Euro per Tonne,233.0,2002-08,8,2002
6513,Fertiliser Price,2002-08-01,Compound 18-6-12,Euro per Tonne,226.0,2002-08,8,2002
6514,Fertiliser Price,2002-08-01,Compound 24-2.5-10,Euro per Tonne,229.0,2002-08,8,2002
6515,Fertiliser Price,2002-08-01,Compound 27-2.5-5,Euro per Tonne,223.0,2002-08,8,2002
6516,Fertiliser Price,2002-08-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-08,8,2002
6517,Fertiliser Price,2002-08-01,Compound 8-5-18,Euro per Tonne,,2002-08,8,2002
6518,Fertiliser Price,2002-08-01,Compound 20-4-10,Euro per Tonne,,2002-08,8,2002
6519,Fertiliser Price,2002-08-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-08,8,2002
6520,Fertiliser Price,2002-08-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-08,8,2002
6521,Fertiliser Price,2002-08-01,Compound 10-5-25,Euro per Tonne,,2002-08,8,2002
6522,Fertiliser Price,2002-08-01,Compound 13-6-20,Euro per Tonne,,2002-08,8,2002
6523,Fertiliser Price,2002-08-01,Compound 15-3-20,Euro per Tonne,,2002-08,8,2002
6524,Fertiliser Price,2002-08-01,Compound 24-2.2-10,Euro per Tonne,,2002-08,8,2002
6525,Fertiliser Price,2002-08-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-08,8,2002
6526,Fertiliser Price,2002-08-01,Compound 19-0-15,Euro per Tonne,,2002-08,8,2002
6527,Fertiliser Price,2002-08-01,Compound 25-4-0,Euro per Tonne,,2002-08,8,2002
6528,Fertiliser Price,2002-09-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,182.0,2002-09,9,2002
6529,Fertiliser Price,2002-09-01,Urea (46% N),Euro per Tonne,231.0,2002-09,9,2002
6530,Fertiliser Price,2002-09-01,Granular Superphosphate (16% P),Euro per Tonne,268.0,2002-09,9,2002
6531,Fertiliser Price,2002-09-01,Muriate of Potash (50% K),Euro per Tonne,221.0,2002-09,9,2002
6532,Fertiliser Price,2002-09-01,Compound 0-10-20,Euro per Tonne,200.0,2002-09,9,2002
6533,Fertiliser Price,2002-09-01,Compound 0-7-30,Euro per Tonne,201.0,2002-09,9,2002
6534,Fertiliser Price,2002-09-01,Compound 7-6-17,Euro per Tonne,,2002-09,9,2002
6535,Fertiliser Price,2002-09-01,Compound 10-10-20,Euro per Tonne,240.0,2002-09,9,2002
6536,Fertiliser Price,2002-09-01,Compound 14-7-14,Euro per Tonne,233.0,2002-09,9,2002
6537,Fertiliser Price,2002-09-01,Compound 18-6-12,Euro per Tonne,225.0,2002-09,9,2002
6538,Fertiliser Price,2002-09-01,Compound 24-2.5-10,Euro per Tonne,227.0,2002-09,9,2002
6539,Fertiliser Price,2002-09-01,Compound 27-2.5-5,Euro per Tonne,222.0,2002-09,9,2002
6540,Fertiliser Price,2002-09-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-09,9,2002
6541,Fertiliser Price,2002-09-01,Compound 8-5-18,Euro per Tonne,,2002-09,9,2002
6542,Fertiliser Price,2002-09-01,Compound 20-4-10,Euro per Tonne,,2002-09,9,2002
6543,Fertiliser Price,2002-09-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-09,9,2002
6544,Fertiliser Price,2002-09-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-09,9,2002
6545,Fertiliser Price,2002-09-01,Compound 10-5-25,Euro per Tonne,,2002-09,9,2002
6546,Fertiliser Price,2002-09-01,Compound 13-6-20,Euro per Tonne,,2002-09,9,2002
6547,Fertiliser Price,2002-09-01,Compound 15-3-20,Euro per Tonne,,2002-09,9,2002
6548,Fertiliser Price,2002-09-01,Compound 24-2.2-10,Euro per Tonne,,2002-09,9,2002
6549,Fertiliser Price,2002-09-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-09,9,2002
6550,Fertiliser Price,2002-09-01,Compound 19-0-15,Euro per Tonne,,2002-09,9,2002
6551,Fertiliser Price,2002-09-01,Compound 25-4-0,Euro per Tonne,,2002-09,9,2002
6552,Fertiliser Price,2002-10-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,183.0,2002-10,10,2002
6553,Fertiliser Price,2002-10-01,Urea (46% N),Euro per Tonne,232.0,2002-10,10,2002
6554,Fertiliser Price,2002-10-01,Granular Superphosphate (16% P),Euro per Tonne,266.0,2002-10,10,2002
6555,Fertiliser Price,2002-10-01,Muriate of Potash (50% K),Euro per Tonne,219.0,2002-10,10,2002
6556,Fertiliser Price,2002-10-01,Compound 0-10-20,Euro per Tonne,201.0,2002-10,10,2002
6557,Fertiliser Price,2002-10-01,Compound 0-7-30,Euro per Tonne,201.0,2002-10,10,2002
6558,Fertiliser Price,2002-10-01,Compound 7-6-17,Euro per Tonne,,2002-10,10,2002
6559,Fertiliser Price,2002-10-01,Compound 10-10-20,Euro per Tonne,240.0,2002-10,10,2002
6560,Fertiliser Price,2002-10-01,Compound 14-7-14,Euro per Tonne,232.0,2002-10,10,2002
6561,Fertiliser Price,2002-10-01,Compound 18-6-12,Euro per Tonne,225.0,2002-10,10,2002
6562,Fertiliser Price,2002-10-01,Compound 24-2.5-10,Euro per Tonne,227.0,2002-10,10,2002
6563,Fertiliser Price,2002-10-01,Compound 27-2.5-5,Euro per Tonne,222.0,2002-10,10,2002
6564,Fertiliser Price,2002-10-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-10,10,2002
6565,Fertiliser Price,2002-10-01,Compound 8-5-18,Euro per Tonne,,2002-10,10,2002
6566,Fertiliser Price,2002-10-01,Compound 20-4-10,Euro per Tonne,,2002-10,10,2002
6567,Fertiliser Price,2002-10-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-10,10,2002
6568,Fertiliser Price,2002-10-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-10,10,2002
6569,Fertiliser Price,2002-10-01,Compound 10-5-25,Euro per Tonne,,2002-10,10,2002
6570,Fertiliser Price,2002-10-01,Compound 13-6-20,Euro per Tonne,,2002-10,10,2002
6571,Fertiliser Price,2002-10-01,Compound 15-3-20,Euro per Tonne,,2002-10,10,2002
6572,Fertiliser Price,2002-10-01,Compound 24-2.2-10,Euro per Tonne,,2002-10,10,2002
6573,Fertiliser Price,2002-10-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-10,10,2002
6574,Fertiliser Price,2002-10-01,Compound 19-0-15,Euro per Tonne,,2002-10,10,2002
6575,Fertiliser Price,2002-10-01,Compound 25-4-0,Euro per Tonne,,2002-10,10,2002
6576,Fertiliser Price,2002-11-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,185.0,2002-11,11,2002
6577,Fertiliser Price,2002-11-01,Urea (46% N),Euro per Tonne,234.0,2002-11,11,2002
6578,Fertiliser Price,2002-11-01,Granular Superphosphate (16% P),Euro per Tonne,266.0,2002-11,11,2002
6579,Fertiliser Price,2002-11-01,Muriate of Potash (50% K),Euro per Tonne,221.0,2002-11,11,2002
6580,Fertiliser Price,2002-11-01,Compound 0-10-20,Euro per Tonne,202.0,2002-11,11,2002
6581,Fertiliser Price,2002-11-01,Compound 0-7-30,Euro per Tonne,202.0,2002-11,11,2002
6582,Fertiliser Price,2002-11-01,Compound 7-6-17,Euro per Tonne,,2002-11,11,2002
6583,Fertiliser Price,2002-11-01,Compound 10-10-20,Euro per Tonne,243.0,2002-11,11,2002
6584,Fertiliser Price,2002-11-01,Compound 14-7-14,Euro per Tonne,234.0,2002-11,11,2002
6585,Fertiliser Price,2002-11-01,Compound 18-6-12,Euro per Tonne,227.0,2002-11,11,2002
6586,Fertiliser Price,2002-11-01,Compound 24-2.5-10,Euro per Tonne,227.0,2002-11,11,2002
6587,Fertiliser Price,2002-11-01,Compound 27-2.5-5,Euro per Tonne,222.0,2002-11,11,2002
6588,Fertiliser Price,2002-11-01,Sulphate of Potash (42% K),Euro per Tonne,,2002-11,11,2002
6589,Fertiliser Price,2002-11-01,Compound 8-5-18,Euro per Tonne,,2002-11,11,2002
6590,Fertiliser Price,2002-11-01,Compound 20-4-10,Euro per Tonne,,2002-11,11,2002
6591,Fertiliser Price,2002-11-01,Sulphate of Ammonia (21%),Euro per Tonne,,2002-11,11,2002
6592,Fertiliser Price,2002-11-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2002-11,11,2002
6593,Fertiliser Price,2002-11-01,Compound 10-5-25,Euro per Tonne,,2002-11,11,2002
6594,Fertiliser Price,2002-11-01,Compound 13-6-20,Euro per Tonne,,2002-11,11,2002
6595,Fertiliser Price,2002-11-01,Compound 15-3-20,Euro per Tonne,,2002-11,11,2002
6596,Fertiliser Price,2002-11-01,Compound 24-2.2-10,Euro per Tonne,,2002-11,11,2002
6597,Fertiliser Price,2002-11-01,Compound 24-2.2-4.5,Euro per Tonne,,2002-11,11,2002
6598,Fertiliser Price,2002-11-01,Compound 19-0-15,Euro per Tonne,,2002-11,11,2002
6599,Fertiliser Price,2002-11-01,Compound 25-4-0,Euro per Tonne,,2002-11,11,2002
6600,Fertiliser Price,2002-12-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,188.0,2002-12,12,2002
6601,Fertiliser Price,2002-12-01,Urea (46% N),Euro per Tonne,236.0,2002-12,12,2002
6602,Fertiliser Price,2002-12-01,Granular Superphosphate (16% P),Euro per Tonne,264.0,2002-12,12,2002
6603,Fertiliser Price,2002-12-01,Muriate of Potash (50% K),Euro per Tonne,218.0,2002-12,12,2002
6604,Fertiliser Price,2002-12-01,Compound 0-10-20,Euro per Tonne,202.0,2002-12,12,2002
